frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
30,2572071470309,1,orb_cpu,stereo,63.517019,65.307234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.791236,19.321194,2.274800,87.387230,395,353,352,0.891139,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.843038,0.333333,0.933896,0.573164,7.540902
31,2572161479393,1,xfeat_star_coarse,stereo,40.031560,22.858081,4.459933,4.412890,16.771685,0.000958,17.402062,16.752560,1.397589,1.691506,600,600,40.302310,1.562381,0.372001,42.236692,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,180,0.508475,0.812500,0.523514,-0.151457,6.965150
31,2572161479393,1,xfeat_star_fine,stereo,40.031560,22.858081,4.459933,4.412890,16.771685,0.000958,17.402062,16.752560,1.397589,1.691506,600,600,40.302310,1.562381,0.311793,53.340190,348,348,347,0.997126,0.979167,0.000000,1.537720,11.163706,0.266709,0.000666,9.727994,1.168212,206,0.591954,0.854167,0.621587,0.020228,11.593833
31,2572161479393,1,orb_cpu,stereo,61.547721,63.379435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,63.664895,10.243495,2.270841,76.179231,411,365,364,0.885645,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,347,0.844282,0.333333,0.932741,0.609955,7.868570
31,2572161479393,1,xfeat_guided,temporal,21.430994,40.031560,3.918889,4.459933,0.000667,16.771685,15.851932,17.402062,1.659381,1.397589,600,600,61.462554,3.449471,0.870212,65.782237,384,379,379,0.986979,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
31,2572161479393,1,orb_cpu,temporal,63.517019,61.547721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,125.064740,10.033786,1.118504,136.217030,546,540,540,0.989011,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
40,2573151513851,1,xfeat_star_coarse,stereo,23.107666,40.302853,4.701308,4.595183,0.000834,16.757727,16.745643,17.457354,1.659506,1.492464,600,600,40.855271,2.339925,1.223671,44.418867,346,346,346,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,169,0.488439,0.729167,0.500234,-0.185046,21.824411
40,2573151513851,1,xfeat_star_fine,stereo,23.107666,40.302853,4.701308,4.595183,0.000834,16.757727,16.745643,17.457354,1.659506,1.492464,600,600,40.855271,2.339925,0.305501,56.997412,329,329,326,0.990881,0.979167,0.000000,1.542080,13.496715,0.368168,0.000875,11.984085,1.143254,195,0.592705,0.770833,0.648499,-0.045372,5.275019
40,2573151513851,1,orb_cpu,stereo,64.856732,66.049319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.262862,16.325475,4.774142,87.362479,407,354,353,0.867322,0.333333,0.000000,1.520004,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.830467,0.333333,0.935424,0.588273,10.242912
41,2573241482810,1,xfeat_star_coarse,stereo,22.384871,38.806472,4.719725,4.651017,0.000959,15.934140,15.916515,16.753977,1.747339,1.467130,600,600,39.164681,2.905885,0.642628,42.713194,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174,0.491525,0.770833,0.505437,-0.253288,13.702590
