frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
40,2573151513851,1,xfeat_star_coarse,stereo,23.131759,38.934194,4.723202,4.589577,0.001042,17.129101,17.175434,15.859144,1.231915,1.356206,600,600,39.713694,8.759238,3.087912,51.560844,384,384,384,1.000000,0.458333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,283,0.736979,0.437500,0.737422,0.244419,17.941683
40,2573151513851,1,xfeat_star_fine,stereo,23.131759,38.934194,4.723202,4.589577,0.001042,17.129101,17.175434,15.859144,1.231915,1.356206,600,600,39.713694,8.759238,0.330375,59.758083,380,380,379,0.997368,0.458333,0.000000,1.244324,10.954776,0.399166,0.000750,9.311195,1.243373,326,0.857895,0.458333,0.882143,0.425602,14.381604
40,2573151513851,1,orb_cpu,stereo,64.364491,65.598115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.842656,16.621310,2.457996,84.921962,407,354,353,0.867322,0.333333,0.000000,1.520004,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.830467,0.333333,0.935424,0.588273,7.721364
41,2573241482810,1,xfeat_star_coarse,stereo,22.055177,38.626862,4.748618,4.672785,0.000958,15.915519,15.907061,16.774476,1.398165,1.263957,600,600,38.974819,1.952581,0.770541,41.697941,384,384,384,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278,0.723958,0.458333,0.740169,0.202916,7.423906
41,2573241482810,1,xfeat_star_fine,stereo,22.055177,38.626862,4.748618,4.672785,0.000958,15.915519,15.907061,16.774476,1.398165,1.263957,600,600,38.974819,1.952581,0.332541,52.602467,382,382,381,0.997382,0.479167,0.000000,1.231262,11.342526,0.424833,0.000708,9.684945,1.231873,325,0.850785,0.458333,0.883001,0.427322,7.238365
41,2573241482810,1,orb_cpu,stereo,61.986869,63.222160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,63.498867,10.072861,2.747496,76.319224,404,354,354,0.876238,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.836634,0.333333,0.934649,0.617072,7.623948
41,2573241482810,1,xfeat_guided,temporal,23.131759,22.055177,4.723202,4.748618,0.001042,0.000958,17.175434,15.907061,1.231915,1.398165,600,600,45.186936,5.424868,0.393458,51.005262,384,384,384,1.000000,0.479167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
41,2573241482810,1,orb_cpu,temporal,64.364491,61.986869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,126.351360,10.058818,0.816124,137.226302,526,520,520,0.988593,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
50,2574141488394,1,xfeat_star_coarse,stereo,21.155595,37.779237,3.844328,3.798661,0.000834,15.918269,15.895852,16.628267,1.414331,1.433873,600,600,38.086904,2.578121,0.757457,41.422482,384,384,384,1.000000,0.479167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278,0.723958,0.458333,0.736819,0.204369,8.654030
50,2574141488394,1,xfeat_star_fine,stereo,21.155595,37.779237,3.844328,3.798661,0.000834,15.918269,15.895852,16.628267,1.414331,1.433873,600,600,38.086904,2.578121,0.324541,54.603630,382,382,382,1.000000,0.458333,0.000000,1.231014,13.614064,0.367708,0.000708,11.995775,1.249581,324,0.848168,0.458333,0.881482,0.389320,6.026366
50,2574141488394,1,orb_cpu,stereo,63.785950,65.484240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.901531,15.813227,2.782787,84.497545,408,366,362,0.887255,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,346,0.848039,0.333333,0.937371,0.592056,7.665614
51,2574231483935,1,xfeat_star_coarse,stereo,22.728676,38.207612,4.672327,4.624076,0.000667,16.850685,16.826851,15.456727,1.228665,1.275874,600,600,38.506570,2.606871,1.449206,42.562647,384,384,384,1.000000,0.458333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275,0.716146,0.416667,0.738809,0.180451,7.558365
51,2574231483935,1,xfeat_star_fine,stereo,22.728676,38.207612,4.672327,4.624076,0.000667,16.850685,16.826851,15.456727,1.228665,1.275874,600,600,38.506570,2.606871,0.389624,55.464545,381,381,381,1.000000,0.458333,0.000000,1.196671,13.961480,0.309333,0.000750,12.119650,1.531289,326,0.855643,0.437500,0.885336,0.399661,7.640197
51,2574231483935,1,orb_cpu,stereo,59.554748,61.066829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,61.347788,18.703973,1.620081,81.671842,411,377,377,0.917275,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,360,0.875912,0.333333,0.934620,0.618671,7.933114
51,2574231483935,1,xfeat_guided,temporal,21.155595,22.728676,3.844328,4.672327,0.000834,0.000667,15.895852,16.826851,1.414331,1.228665,600,600,43.884271,5.422451,0.321291,49.628013,384,384,384,1.000000,0.520833,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
51,2574231483935,1,orb_cpu,temporal,63.785950,59.554748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,123.340698,9.618653,0.568541,133.527892,523,518,518,0.990440,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
60,2575131484561,1,xfeat_star_coarse,stereo,33.766410,38.721403,4.688951,4.581952,0.000709,16.827768,16.825601,15.891852,12.250899,1.419540,600,600,39.255111,1.955372,1.308206,42.518689,384,367,367,0.955729,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,271,0.705729,0.416667,0.747290,0.212233,8.966821
60,2575131484561,1,xfeat_star_fine,stereo,33.766410,38.721403,4.688951,4.581952,0.000709,16.827768,16.825601,15.891852,12.250899,1.419540,600,600,39.255111,1.955372,0.256249,55.034629,381,381,381,1.000000,0.479167,0.000000,1.221642,13.567897,0.388708,0.000959,11.931274,1.246665,318,0.834646,0.458333,0.889040,0.401043,10.256986
60,2575131484561,1,orb_cpu,stereo,64.280783,65.046657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,596,65.327198,15.362394,2.549163,83.238755,417,365,344,0.824940,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.798561,0.333333,0.933839,0.590659,7.943905
61,2575221484144,1,xfeat_star_coarse,stereo,21.963094,38.461445,4.662869,4.603368,0.000917,15.882644,15.889102,16.558602,1.409915,1.416498,600,600,38.813986,2.490205,0.277708,41.581899,384,384,384,1.000000,0.479167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,273,0.710938,0.437500,0.728671,0.182753,7.500281
61,2575221484144,1,xfeat_star_fine,stereo,21.963094,38.461445,4.662869,4.603368,0.000917,15.882644,15.889102,16.558602,1.409915,1.416498,600,600,38.813986,2.490205,0.382957,52.517924,380,380,379,0.997368,0.458333,0.000000,1.226860,10.830776,0.302041,0.000625,9.302945,1.224956,315,0.828947,0.458333,0.878890,0.374186,7.429073
61,2575221484144,1,orb_cpu,stereo,67.957194,62.430078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,68.199653,10.253443,2.072622,80.525718,413,373,372,0.900726,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,359,0.869249,0.333333,0.935457,0.602736,7.858531
61,2575221484144,1,xfeat_guided,temporal,33.766410,21.963094,4.688951,4.662869,0.000709,0.000917,16.825601,15.889102,12.250899,1.409915,600,600,55.729504,5.395993,0.317041,61.442538,384,384,384,1.000000,0.479167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
61,2575221484144,1,orb_cpu,temporal,64.280783,67.957194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,132.237977,10.063236,0.819124,143.120337,526,518,518,0.984791,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
70,2576211494853,1,xfeat_star_coarse,stereo,22.399968,38.424154,4.119577,4.092328,0.001042,17.073518,17.072351,15.859727,1.206665,1.398415,600,600,38.722486,2.354997,1.498290,42.575773,384,370,370,0.963542,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,276,0.718750,0.395833,0.743676,0.251726,14.552395
70,2576211494853,1,xfeat_star_fine,stereo,22.399968,38.424154,4.119577,4.092328,0.001042,17.073518,17.072351,15.859727,1.206665,1.398415,600,600,38.722486,2.354997,0.655832,53.032590,377,377,376,0.997347,0.458333,0.000000,1.243355,11.299275,0.382916,0.000834,9.332653,1.582539,322,0.854111,0.458333,0.888516,0.453069,14.335480
70,2576211494853,1,orb_cpu,stereo,64.945074,66.401072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,66.882113,19.467472,2.016997,88.366582,408,369,367,0.899510,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,354,0.867647,0.333333,0.932087,0.623808,7.685156
71,2576301492853,1,xfeat_star_coarse,stereo,21.184637,38.063071,3.931661,3.903828,0.000542,15.869936,15.866477,17.088725,1.385832,1.200457,600,600,38.355737,2.523455,0.749374,41.628566,384,380,380,0.989583,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274,0.713542,0.416667,0.736805,0.182327,7.408864
71,2576301492853,1,xfeat_star_fine,stereo,21.184637,38.063071,3.931661,3.903828,0.000542,15.869936,15.866477,17.088725,1.385832,1.200457,600,600,38.355737,2.523455,0.247916,51.982676,379,379,378,0.997361,0.437500,0.000000,1.225006,10.855568,0.277375,0.000334,9.345070,1.232623,326,0.860158,0.437500,0.874922,0.421014,13.478190
71,2576301492853,1,orb_cpu,stereo,62.867536,64.389950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,64.634533,20.094263,2.682163,87.410959,424,370,367,0.865566,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,350,0.825472,0.333333,0.929648,0.569531,7.980281
71,2576301492853,1,xfeat_guided,temporal,22.399968,21.184637,4.119577,3.931661,0.001042,0.000542,17.072351,15.866477,1.206665,1.385832,600,600,43.584605,5.417825,0.316166,49.318596,384,384,384,1.000000,0.479167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
71,2576301492853,1,orb_cpu,temporal,64.945074,62.867536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,127.812610,10.050735,0.699249,138.562594,522,516,516,0.988506,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
80,2577201491645,1,xfeat_star_coarse,stereo,22.809634,39.962568,4.694243,4.591451,0.000875,16.725435,16.712268,17.421808,1.401956,1.223707,600,600,40.468442,2.025205,0.470749,42.964396,384,384,384,1.000000,0.479167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278,0.723958,0.437500,0.728537,0.206266,28.608001
80,2577201491645,1,xfeat_star_fine,stereo,22.809634,39.962568,4.694243,4.591451,0.000875,16.725435,16.712268,17.421808,1.401956,1.223707,600,600,40.468442,2.025205,1.232040,56.913002,378,378,377,0.997354,0.458333,0.000000,1.256256,13.187315,0.571666,0.003125,9.392320,3.219579,323,0.854497,0.458333,0.882763,0.423642,22.462926
80,2577201491645,1,orb_cpu,stereo,65.347615,65.798698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.013448,21.196011,3.264996,90.474455,408,363,361,0.884804,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,344,0.843137,0.333333,0.937758,0.611902,7.761322
81,2577291484020,1,xfeat_star_coarse,stereo,22.078469,39.099819,4.715410,4.648327,0.000834,15.979477,15.961227,17.248517,1.400748,1.223331,600,600,39.433318,2.014747,0.935874,42.383939,384,375,375,0.976562,0.458333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,271,0.705729,0.416667,0.729856,0.203421,12.360357
81,2577291484020,1,xfeat_star_fine,stereo,22.078469,39.099819,4.715410,4.648327,0.000834,15.979477,15.961227,17.248517,1.400748,1.223331,600,600,39.433318,2.014747,0.319541,52.708507,381,381,380,0.997375,0.479167,0.000000,1.221222,10.940901,0.364999,0.000667,9.337570,1.237290,322,0.845144,0.458333,0.879478,0.387400,10.614985
81,2577291484020,1,orb_cpu,stereo,65.372240,66.538905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.761655,15.107812,1.901789,83.771256,404,359,358,0.886139,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,343,0.849010,0.333333,0.932020,0.618190,7.699197
81,2577291484020,1,xfeat_guided,temporal,22.809634,22.078469,4.694243,4.715410,0.000875,0.000834,16.712268,15.961227,1.401956,1.400748,600,600,44.888103,5.507118,0.312749,50.707970,384,384,384,1.000000,0.479167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
81,2577291484020,1,orb_cpu,temporal,65.347615,65.372240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,130.719855,10.029485,0.700957,141.450297,527,526,526,0.998102,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
90,2578191503937,1,xfeat_star_coarse,stereo,39.069944,34.065868,4.552660,4.513036,17.328309,0.001041,15.866644,17.309975,1.322081,12.241566,600,600,39.467402,2.381371,1.114416,42.963189,384,370,370,0.963542,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,273,0.710938,0.416667,0.737848,0.232384,10.909776
90,2578191503937,1,xfeat_star_fine,stereo,39.069944,34.065868,4.552660,4.513036,17.328309,0.001041,15.866644,17.309975,1.322081,12.241566,600,600,39.467402,2.381371,0.317458,55.586754,380,380,379,0.997368,0.458333,0.000000,1.212051,13.420523,0.354208,0.000666,11.837358,1.227999,327,0.860526,0.458333,0.887107,0.440309,10.160069
