frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
31,2572161479393,1,xfeat_guided,temporal,40.085557,22.494045,4.770617,4.145743,16.662097,0.000833,17.392346,17.068096,1.260331,1.278956,600,600,62.579602,5.275741,0.307958,68.163301,384,384,384,1.000000,0.500000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
31,2572161479393,1,orb_cpu,temporal,64.381766,61.378188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,125.759954,10.125983,1.115081,137.001018,546,540,540,0.989011,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
40,2573151513851,1,xfeat_star_coarse,stereo,22.806670,38.719435,4.744701,4.632575,0.000750,16.849888,16.839221,15.865932,1.221748,1.370873,600,600,39.240934,8.712152,3.111495,51.064581,384,384,384,1.000000,0.458333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,283,0.736979,0.437500,0.737422,0.244419,28.713077
40,2573151513851,1,xfeat_star_fine,stereo,22.806670,38.719435,4.744701,4.632575,0.000750,16.849888,16.839221,15.865932,1.221748,1.370873,600,600,39.240934,8.712152,0.311291,59.487483,380,380,379,0.997368,0.458333,0.000000,1.244324,11.223106,0.563332,0.001291,9.399651,1.258248,326,0.857895,0.458333,0.882143,0.425602,17.147513
40,2573151513851,1,orb_cpu,stereo,67.993844,62.122312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,68.266302,21.830505,4.839866,94.936673,407,354,353,0.867322,0.333333,0.000000,1.520004,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.830467,0.333333,0.935424,0.588273,12.112480
41,2573241482810,1,xfeat_star_coarse,stereo,21.606630,37.592311,4.658659,4.611117,0.000709,15.751515,15.727473,15.868557,1.219581,1.360872,600,600,38.054311,1.950955,0.761623,40.766889,384,384,384,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278,0.723958,0.458333,0.740169,0.202916,13.246561
41,2573241482810,1,xfeat_star_fine,stereo,21.606630,37.592311,4.658659,4.611117,0.000709,15.751515,15.727473,15.868557,1.219581,1.360872,600,600,38.054311,1.950955,0.320041,51.242830,382,382,381,0.997382,0.479167,0.000000,1.231262,10.917523,0.350457,0.000667,9.319401,1.246706,325,0.850785,0.458333,0.883001,0.427322,13.003311
41,2573241482810,1,orb_cpu,stereo,64.179642,64.127475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,64.405350,20.067466,4.143618,88.616434,404,354,354,0.876238,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.836634,0.333333,0.934649,0.617072,7.584362
41,2573241482810,1,xfeat_guided,temporal,22.806670,21.606630,4.744701,4.658659,0.000750,0.000709,16.839221,15.727473,1.221748,1.219581,600,600,44.413300,5.135991,0.435499,49.984790,384,384,384,1.000000,0.479167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
41,2573241482810,1,orb_cpu,temporal,67.993844,64.179642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,132.173486,10.721149,0.824915,143.719550,526,520,520,0.988593,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
