method,frame_index,stamp_ns,orb_tracking_ok,extract_pair_ms,temporal_match_ms,temporal_matches,temporal_ransac_inliers,temporal_ransac_ratio,temporal_coverage,stereo_matches,stereo_geometric_depths,stereo_ncc_depths,stereo_ncc_ratio,stereo_ncc_coverage,stereo_ncc_median,pnp_candidates,pnp_success,pnp_inliers,pnp_inlier_ratio,pnp_reprojection_median_px,pnp_reprojection_p90_px,pnp_grid_coverage,relative_translation_m,relative_rotation_rad,pnp_ms
xfeat_grid16_fine,201,2589621546568,True,222.09045401541516,7.214779034256935,185,147,0.7945945945945946,0.6875,184,182,132,0.717391304347826,0.8125,0.7819201350212097,93,1,69,0.7419354838709677,0.5823776125907898,1.1685187816619875,0.3958333333333333,0.007458027026576046,0.00497379915868887,1.441432978026569
xfeat_grid16_fine,211,2590611631985,True,206.1938340193592,8.518646995071322,180,151,0.8388888888888889,0.6666666666666666,178,173,133,0.7471910112359551,0.7708333333333334,0.7820440530776978,91,1,70,0.7692307692307693,0.604660153388977,1.2348085641860964,0.4166666666666667,0.023575699224607193,0.005160105533596739,1.2999579776078463
xfeat_grid16_fine,221,2591691540444,True,206.79262798512354,7.658549002371728,149,104,0.697986577181208,0.5625,187,182,134,0.7165775401069518,0.8333333333333334,0.778993546962738,80,1,57,0.7125,0.7480068206787109,1.4381826400756834,0.375,0.06605277092159283,0.008741341756339241,2.6478180079720914
xfeat_grid16_fine,231,2592681564361,True,213.19919294910505,7.75749800959602,157,126,0.802547770700637,0.6666666666666666,165,163,113,0.6848484848484848,0.6666666666666666,0.7368612289428711,72,1,54,0.75,0.6901969909667969,1.3270174741744998,0.5208333333333334,0.011290346700347214,0.02933179194742777,1.3467440148815513
xfeat_grid16_fine,241,2593671559611,True,203.344626002945,8.10350599931553,189,139,0.7354497354497355,0.75,172,172,129,0.75,0.7916666666666666,0.7787389755249023,85,1,59,0.6941176470588235,0.7897278070449829,1.4431246757507326,0.4791666666666667,0.011356238483324038,0.028141513729230315,2.105586987454444
xfeat_grid16_fine,251,2594751555028,True,213.28229102073237,8.869055018294603,219,193,0.8812785388127854,0.9166666666666666,192,192,148,0.7708333333333334,0.9166666666666666,0.8155537247657776,107,1,91,0.8504672897196262,0.5638365745544434,1.2573720216751099,0.625,0.00871911304402102,0.018745602874126268,0.9599539916962385
xfeat_grid16_fine,261,2595741559945,True,211.52424800675362,8.408873982261866,190,139,0.7315789473684211,0.8541666666666666,208,205,155,0.7451923076923077,0.875,0.8410730361938477,102,1,72,0.7058823529411765,0.9269890785217285,1.4446589827537535,0.5416666666666666,0.026382639731767674,0.03551829913759766,2.0392489968799055
xfeat_grid16_fine,271,2596731559446,True,216.99557703686878,8.38806398678571,190,155,0.8157894736842105,0.9166666666666666,220,219,172,0.7818181818181819,0.8958333333333334,0.835440993309021,110,1,91,0.8272727272727273,0.5525051355361938,1.05181086063385,0.6041666666666666,0.0051754020654616135,0.028952241440337367,1.0684709995985031
xfeat_grid16_fine,281,2597811572530,True,213.02356995875016,6.72122003743425,174,135,0.7758620689655172,0.8541666666666666,224,224,172,0.7678571428571429,0.9375,0.8276824951171875,98,1,76,0.7755102040816326,0.7575299739837646,1.5214203596115112,0.6458333333333334,0.029144694986016517,0.022552051263451056,1.3192309997975826
xfeat_grid16_fine,291,2598801568989,True,204.5875329640694,8.109371992759407,214,172,0.8037383177570093,0.7916666666666666,207,207,160,0.7729468599033816,0.9375,0.8099920153617859,115,1,101,0.8782608695652174,0.5381254553794861,0.960717499256134,0.6458333333333334,0.01830518192978216,0.005022609250873057,0.8392879972234368
xfeat_grid16_fine,301,2599881589447,True,204.7905980143696,7.643676013685763,187,161,0.8609625668449198,0.7291666666666666,192,191,165,0.859375,0.8958333333333334,0.8612316250801086,107,1,93,0.8691588785046729,0.5867563486099243,1.075463604927063,0.5833333333333334,0.030266405453745284,0.002799018196868167,0.8887979784049094
xfeat_grid16_fine,311,2600871572490,True,211.111692013219,7.55680602742359,207,165,0.7971014492753623,0.8541666666666666,202,199,165,0.8168316831683168,0.9166666666666666,0.8103947639465332,111,1,86,0.7747747747747747,0.7370057106018066,1.5318300127983093,0.6041666666666666,0.03283312055523617,0.007506714352763669,1.396952022332698
xfeat_grid16_fine,321,2601861564115,True,205.38178097922355,8.815355016849935,217,198,0.9124423963133641,0.875,210,208,156,0.7428571428571429,0.8958333333333334,0.7519646286964417,123,1,106,0.8617886178861789,0.6271544694900513,1.0801188349723816,0.5833333333333334,0.013037043004216887,0.0039531159739376555,0.9250399889424443
xfeat_grid16_fine,331,2602941576366,True,202.21721898997203,8.35559394909069,221,202,0.9140271493212669,0.8541666666666666,205,203,148,0.7219512195121951,0.9166666666666666,0.7776130437850952,116,1,97,0.8362068965517241,0.5168986916542053,1.0353609085083009,0.5833333333333334,0.015308467757500922,0.0011529656095234412,1.0024119983427227
xfeat_grid16_fine,341,2603931574908,True,206.62747998721898,8.487361948937178,232,203,0.875,0.9375,200,199,158,0.79,0.8333333333333334,0.8046194911003113,116,1,102,0.8793103448275862,0.5630273818969727,1.1342790961265565,0.6875,0.004542854856646799,0.0172179223954793,0.9240619838237762
xfeat_grid16_fine,351,2605011594408,True,203.24930804781616,6.828268989920616,125,98,0.784,0.6458333333333334,175,174,127,0.7257142857142858,0.7916666666666666,0.7496963143348694,65,1,49,0.7538461538461538,0.5296735167503357,0.9566211462020874,0.3125,0.016236268995800027,0.044138616493808625,1.4532349887304008
xfeat_grid16_fine,361,2606001629450,True,202.30834698304534,6.847961049061269,178,134,0.7528089887640449,0.8125,208,208,163,0.7836538461538461,0.8541666666666666,0.780225396156311,88,1,64,0.7272727272727273,0.6239616274833679,1.3024335622787477,0.4583333333333333,0.01408067696515487,0.0317690383010702,1.752246986143291
xfeat_grid16_fine,371,2606991578576,True,202.67460600007325,6.674782023765147,193,173,0.8963730569948186,0.9166666666666666,221,220,173,0.7828054298642534,0.8958333333333334,0.809196949005127,112,1,97,0.8660714285714286,0.7176170349121094,1.1816044569015507,0.6875,0.008276896915028429,0.022099763390972416,0.9001099970191717
xfeat_grid16_fine,381,2608071593160,True,205.99782204953954,8.49518395261839,230,197,0.8565217391304348,0.8333333333333334,193,191,144,0.7461139896373057,0.875,0.7587369084358215,111,1,97,0.8738738738738738,0.5475207567214966,1.0944628715515141,0.625,0.021568802648028094,0.0034217796822216887,0.894523982424289
xfeat_grid16_fine,391,2609061609910,True,214.91310402052477,7.686061959248036,224,198,0.8839285714285714,0.8958333333333334,216,216,159,0.7361111111111112,0.9375,0.8135662078857422,118,1,101,0.8559322033898306,0.503898561000824,1.0775301456451416,0.6458333333333334,0.024946446809295586,0.00322642312987876,0.9124010102823377
xfeat_grid16_fine,401,2610051594786,True,216.25733305700123,7.372246007435024,218,191,0.8761467889908257,0.8958333333333334,210,209,164,0.780952380952381,0.9166666666666666,0.8105583190917969,117,1,109,0.9316239316239316,0.6314980387687683,1.240213704109192,0.75,0.024344753301716586,0.004859038418782326,0.6638049962930381
xfeat_grid16_fine,411,2611131593328,True,210.70437302114442,8.938185987062752,255,229,0.8980392156862745,0.9583333333333334,221,219,171,0.7737556561085973,0.9166666666666666,0.8014798760414124,139,1,126,0.9064748201438849,0.5501757264137268,1.0218095183372498,0.75,0.019800249955980988,0.0020860650978646203,0.7485780515708029
xfeat_grid16_fine,421,2612121617578,True,208.38342799106613,9.049565007444471,252,231,0.9166666666666666,0.9166666666666666,222,222,175,0.7882882882882883,0.9166666666666666,0.7955301403999329,142,1,129,0.9084507042253521,0.5815504789352417,1.1913117170333862,0.75,0.024648068674615213,0.004203318280660881,0.8454330381937325
xfeat_grid16_fine,431,2613201601995,True,208.6857229587622,8.737214957363904,194,169,0.8711340206185567,0.8333333333333334,195,195,143,0.7333333333333333,0.875,0.7782192230224609,93,1,81,0.8709677419354839,0.7038311958312988,1.1985688209533691,0.625,0.0463265930017042,0.0004455417559191845,0.8420819649472833
xfeat_grid16_fine,441,2614191603579,True,212.67895895289257,8.120754966512322,239,209,0.8744769874476988,0.875,211,210,155,0.7345971563981043,0.9583333333333334,0.7581082582473755,121,1,107,0.8842975206611571,0.5742951035499573,1.1146963834762573,0.7291666666666666,0.020760661396738603,0.005008619468125547,0.7797229918651283
xfeat_grid16_fine,451,2615181614371,True,203.45921796979383,7.544587017036974,208,165,0.7932692307692307,0.7708333333333334,186,186,124,0.6666666666666666,0.75,0.7295863032341003,95,1,80,0.8421052631578947,0.7093321681022644,1.563300657272339,0.6041666666666666,0.01924944104860938,0.005730557445127954,1.0186820290982723
xfeat_grid16_fine,461,2616261654247,True,207.58973894407973,7.917409995570779,200,159,0.795,0.875,178,177,121,0.6797752808988764,0.8541666666666666,0.6585371494293213,85,1,61,0.7176470588235294,0.7158735394477844,1.5920225381851196,0.5833333333333334,0.02020777092655547,0.010946245427740931,1.691565033979714
xfeat_grid16_fine,471,2617251651414,True,203.71444697957486,7.583551981952041,196,160,0.8163265306122449,0.8125,175,173,119,0.68,0.7916666666666666,0.7631497979164124,87,1,72,0.8275862068965517,0.7139134407043457,1.2805485367774962,0.5,0.019118135700764767,0.0030579832137909947,0.9629580308683217
xfeat_grid16_fine,481,2618331621415,True,212.52980193821713,8.247007965110242,206,174,0.8446601941747572,0.9375,174,174,119,0.6839080459770115,0.7291666666666666,0.6941874027252197,80,1,73,0.9125,0.6770479083061218,1.3697695732116697,0.5625,0.002843545775122863,0.010575528871242669,0.9008090128190815
xfeat_grid16_fine,491,2619321627082,True,209.49749898863956,6.855153013020754,193,166,0.8601036269430051,0.9375,205,204,153,0.7463414634146341,0.7916666666666666,0.7926818132400513,90,1,80,0.8888888888888888,0.737529993057251,1.3164217710494996,0.6666666666666666,0.011086552228636871,0.030142994033044723,0.7838429883122444
xfeat_grid16_fine,501,2620311640082,True,196.593728964217,6.759625975973904,201,158,0.7860696517412935,0.9166666666666666,192,191,128,0.6666666666666666,0.8125,0.6760904788970947,80,1,66,0.825,0.7245192527770996,1.3649638295173645,0.5208333333333334,0.013696437101645267,0.030098001371435184,0.9023449965752661
xfeat_grid16_fine,511,2621391656083,False,198.29590705921873,5.814475007355213,126,87,0.6904761904761905,0.6041666666666666,188,188,126,0.6702127659574468,0.75,0.6566184759140015,53,0,28,0.5283018867924528,0.9287444949150085,1.7174407482147218,0.25,0.035684864648429036,0.05996504995866891,6.593500031158328
xfeat_grid16_fine,521,2622381647208,False,194.03040496399626,7.040691969450563,201,160,0.7960199004975125,0.8541666666666666,198,197,139,0.702020202020202,0.8333333333333334,0.6862378120422363,93,1,83,0.8924731182795699,0.6697686314582825,1.3078441381454464,0.6041666666666666,0.01814036233851878,0.029471943379816314,0.8655450074002147
xfeat_grid16_fine,531,2623371634875,False,203.55621201451868,8.49720905534923,215,186,0.8651162790697674,0.8541666666666666,210,209,156,0.7428571428571429,0.8333333333333334,0.7437785863876343,103,1,80,0.7766990291262136,0.6512117981910706,1.544563865661622,0.5625,0.029369774227585813,0.008526204444027423,1.2516360147856176
xfeat_grid16_fine,541,2624451647501,True,203.23764602653682,7.208494003862143,207,167,0.8067632850241546,0.8125,216,215,140,0.6481481481481481,0.75,0.6579329371452332,93,1,70,0.7526881720430108,0.6805331110954285,1.464055383205414,0.5,0.025531439629844402,0.009135437883158596,1.3642009580507874
xfeat_grid16_fine,551,2625441641585,True,192.71724903956056,7.217641978058964,204,159,0.7794117647058824,0.6458333333333334,204,203,145,0.7107843137254902,0.7916666666666666,0.7394689917564392,110,1,92,0.8363636363636363,0.5707622766494751,1.168644666671753,0.5,0.03156249263509413,0.0050290056071492445,0.9138659806922078
xfeat_grid16_fine,561,2626521639835,True,197.48371402965859,5.600376985967159,71,47,0.6619718309859155,0.3541666666666667,213,213,144,0.676056338028169,0.75,0.6940616965293884,39,0,19,0.48717948717948717,0.7943474054336548,1.214387559890747,0.1875,0.09101992682937472,0.020403914185698535,8.043034002184868
xfeat_grid16_fine,571,2627511643836,True,199.21878300374374,6.701177975628525,170,134,0.788235294117647,0.7083333333333334,190,189,122,0.6421052631578947,0.7708333333333334,0.6536707282066345,81,1,67,0.8271604938271605,0.8166648149490356,1.44716637134552,0.5416666666666666,0.03291030782755302,0.00930137311280615,0.9177079773508012
xfeat_grid16_fine,581,2628501648336,True,195.8893530536443,7.73536303313449,148,112,0.7567567567567568,0.6041666666666666,166,165,106,0.6385542168674698,0.6458333333333334,0.6811197400093079,62,1,50,0.8064516129032258,0.6533852815628052,1.4891640186309816,0.4166666666666667,0.03552280433866419,0.011066369791595383,0.9929149528034031
xfeat_grid16_fine,591,2629581652920,True,200.306735932827,6.274376006331295,107,70,0.6542056074766355,0.375,127,127,85,0.6692913385826772,0.6875,0.7054531574249268,44,0,25,0.5681818181818182,0.610206663608551,1.39169671535492,0.25,0.05906456151737141,0.010900329250199221,4.577923042234033
xfeat_grid16_fine,601,2630571658754,True,197.52121303463355,7.323155004996806,149,107,0.7181208053691275,0.625,163,163,124,0.7607361963190185,0.7083333333333334,0.738292932510376,72,1,53,0.7361111111111112,1.0095696449279785,1.5901662826538088,0.4791666666666667,0.032964680730485724,0.007229857789289443,1.6108409618027508
xfeat_grid16_fine,611,2631561670921,True,192.98693304881454,6.480165000539273,174,127,0.7298850574712644,0.7708333333333334,154,154,115,0.7467532467532467,0.75,0.7507149577140808,72,1,52,0.7222222222222222,0.9355902075767517,1.565920889377594,0.5,0.019022845290873346,0.004762944733022134,1.5919170109555125
xfeat_grid16_fine,621,2632641665630,True,195.35487203393131,9.916715964209288,277,275,0.9927797833935018,0.9375,154,153,113,0.7337662337662337,0.7916666666666666,0.7822668552398682,100,1,97,0.97,0.43876442313194275,0.872822391986847,0.625,0.0009262115546355479,0.002336397601459605,0.5687659722752869
xfeat_grid16_fine,631,2633631673172,True,199.8052870039828,10.435344011057168,281,278,0.9893238434163701,0.9583333333333334,158,158,110,0.6962025316455697,0.75,0.769931435585022,102,1,101,0.9901960784313726,0.41260191798210144,0.9348667860031128,0.6458333333333334,0.0011239121442974084,0.002046100598425414,0.5284739891067147
xfeat_grid16_fine,641,2634621663297,True,198.16951599204913,10.370751027949154,275,271,0.9854545454545455,0.9375,148,148,102,0.6891891891891891,0.7291666666666666,0.7436096668243408,91,1,89,0.978021978021978,0.5038506388664246,0.9781562566757203,0.5625,0.001231152322871318,0.0017087739858965955,0.6024249596521258
