index,left_x,left_y,right_x,depth,octave,response,valid_depth
351,501.120026,169.920013,500.027222,16.122938,2,113.000000,1
352,610.559998,449.280029,-1.000000,-1.000000,2,35.000000,0
353,568.800049,429.120026,-1.000000,-1.000000,2,29.000000,0
354,587.520020,411.840027,-1.000000,-1.000000,2,43.000000,0
355,565.920044,407.520020,-1.000000,-1.000000,2,36.000000,0
356,318.240021,122.400002,317.255310,17.892780,2,90.000000,1
357,280.800018,122.400002,-1.000000,-1.000000,2,78.000000,0
358,299.520020,108.000008,296.536316,5.905148,2,76.000000,1
359,279.360016,108.000008,277.814972,11.403696,2,101.000000,1
360,437.760010,129.600006,-1.000000,-1.000000,2,127.000000,0
361,404.640015,135.360001,-1.000000,-1.000000,2,70.000000,0
362,437.760010,106.560005,-1.000000,-1.000000,2,117.000000,0
363,416.160004,102.240005,-1.000000,-1.000000,2,137.000000,0
364,588.960022,190.080002,-1.000000,-1.000000,2,112.000000,0
365,548.640015,204.480011,547.222351,12.428345,2,127.000000,1
366,603.360046,174.240005,602.094788,13.925382,2,101.000000,1
367,564.480042,171.360001,-1.000000,-1.000000,2,38.000000,0
368,436.320007,204.480011,-1.000000,-1.000000,2,95.000000,0
369,410.400024,201.600006,406.216034,4.211102,2,64.000000,1
370,432.000031,164.160004,-1.000000,-1.000000,2,64.000000,0
371,394.560028,154.080002,-1.000000,-1.000000,2,98.000000,0
372,610.559998,374.400024,-1.000000,-1.000000,2,52.000000,0
373,567.360046,372.960022,529.858887,0.469831,2,60.000000,1
374,580.320007,357.120026,-1.000000,-1.000000,2,49.000000,0
375,577.440002,361.440002,538.841797,0.456477,2,45.000000,1
376,529.920044,375.840027,496.430298,0.526108,2,48.000000,1
377,496.800018,368.640015,466.652649,0.584436,2,43.000000,1
378,537.119995,357.120026,502.843994,0.514039,2,55.000000,1
379,489.600006,342.720001,460.441376,0.604254,2,53.000000,1
380,460.800018,364.320007,-1.000000,-1.000000,2,37.000000,0
381,358.560028,396.000031,-1.000000,-1.000000,2,16.000000,0
382,463.680023,309.600006,437.693573,0.678015,2,37.000000,1
383,561.600037,282.240021,-1.000000,-1.000000,2,43.000000,0
384,518.400024,331.200012,486.427551,0.551074,2,64.000000,1
385,404.640015,501.120026,-1.000000,-1.000000,2,25.000000,0
386,377.280029,489.600006,-1.000000,-1.000000,2,30.000000,0
387,442.080017,442.080017,-1.000000,-1.000000,2,30.000000,0
388,322.559998,406.080017,289.831909,0.538351,2,23.000000,1
389,565.920044,486.720032,-1.000000,-1.000000,2,22.000000,0
390,501.120026,511.200012,-1.000000,-1.000000,2,20.000000,0
391,529.920044,406.080017,-1.000000,-1.000000,2,36.000000,0
392,119.520004,339.840027,-1.000000,-1.000000,2,16.000000,0
393,36.000000,375.840027,-1.000000,-1.000000,2,26.000000,0
394,169.920013,303.840027,-1.000000,-1.000000,2,7.000000,0
395,79.200005,275.040009,75.000328,4.195374,2,61.000000,1
396,275.040009,375.840027,-1.000000,-1.000000,2,12.000000,0
397,177.120010,391.680023,-1.000000,-1.000000,2,17.000000,0
398,305.279999,296.640015,-1.000000,-1.000000,2,12.000000,0
399,133.919998,514.080017,-1.000000,-1.000000,2,32.000000,0
400,69.120003,478.080017,-1.000000,-1.000000,2,21.000000,0
401,115.200005,400.320007,-1.000000,-1.000000,2,20.000000,0
402,57.600002,446.400024,-1.000000,-1.000000,2,31.000000,0
403,250.560013,470.880005,-1.000000,-1.000000,2,22.000000,0
404,207.360016,478.080017,-1.000000,-1.000000,2,24.000000,0
405,250.560013,404.640015,-1.000000,-1.000000,2,18.000000,0
406,241.920013,406.080017,-1.000000,-1.000000,2,20.000000,0
407,573.119995,141.120010,-1.000000,-1.000000,2,67.000000,0
408,489.600006,96.480003,-1.000000,-1.000000,2,98.000000,0
409,563.040039,30.240002,-1.000000,-1.000000,2,74.000000,0
410,453.600006,211.680008,447.590271,2.931778,2,94.000000,1
411,380.160004,227.520004,-1.000000,-1.000000,2,59.000000,0
412,384.480011,171.360001,-1.000000,-1.000000,2,77.000000,0
413,564.480042,216.000015,-1.000000,-1.000000,2,99.000000,0
414,482.400024,216.000015,-1.000000,-1.000000,2,74.000000,0
415,145.440002,141.120010,144.046677,12.645435,2,64.000000,1
416,36.000000,145.440002,-1.000000,-1.000000,2,47.000000,0
417,141.120010,59.040001,-1.000000,-1.000000,2,83.000000,0
418,37.440002,40.320000,36.012321,12.341141,2,16.000000,1
419,283.680023,51.840004,280.272156,5.170157,2,87.000000,1
420,118.080002,223.200012,116.240517,9.578339,2,100.000000,1
421,40.320000,213.120010,-1.000000,-1.000000,2,122.000000,0
